LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,22.99194252
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,23.45994135
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,24.20993948
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,25.09393727
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,25.90493524
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,26.66093335
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,27.49193127
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,28.53392867
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,29.74492564
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,31.20392199
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,33.07191732
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,35.71791071
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,38.85190287
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,41.72589569
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,44.63688841
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,48.25787936
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,51.88587029
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,54.58286354
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,57.02885743
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,59.58185105
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,61.83384542
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,64.04883988
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,66.25183437
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,68.27782931
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,70.86282284
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,74.17081457
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,76.3618091
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,76.69980825
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,75.91181022
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,74.07381482
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,72.5608186
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,72.39081902
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,72.35081912
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,72.05881985
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,72.38981903
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,73.58081605
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,75.05181237
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,75.79481051
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,75.85781036
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,76.12380969
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,76.79780801
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,77.75580561
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,78.6018035
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,79.42380144
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,80.42779893
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,81.48779628
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,82.69779326
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,83.97979005
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,85.29678676
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,86.56578359
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,87.97778006
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,89.96977508
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,92.12576969
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,93.61976595
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,94.76776308
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,96.07075982
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,97.81575546
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,99.47575131
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,100.6647483
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,102.0437449
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,103.9157402
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,105.4457364
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,106.1237347
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,106.9787326
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,108.6227284
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,109.9377252
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,110.5357237
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,111.1597221
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,112.4227189
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,113.9417151
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,114.9667126
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,115.6507109
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,116.5067087
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,117.9057052
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,119.206702
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,119.4727013
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,118.7437031
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,119.5357012
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,122.1456946
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,123.5506911
South Africa,HOUSECOST,NOMINAL,IDX2015,NA,123.7536906
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,74.21154765
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,72.50451778
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,70.56884111
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,68.95011096
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,67.16122152
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,66.41228427
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,65.52346586
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,64.63496046
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,64.54242212
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,65.2468363
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,67.01788662
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,69.05187161
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,70.13461375
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,70.08146835
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,70.43273258
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,69.09354718
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,68.84002237
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,68.45837482
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,67.38408802
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,67.60552712
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,69.75562581
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,71.39994626
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,72.56367489
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,74.17281265
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,75.94843512
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,75.31531706
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,75.33208618
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,75.73909616
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,75.54413202
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,76.03496365
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,76.90845
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,78.28116229
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,81.11362999
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,82.72629945
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,84.992364
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,88.96712401
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,93.59234715
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,98.03575848
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,102.6170586
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,108.7849822
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,114.5209808
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,118.3006288
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,121.2621464
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,124.045444
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,127.8700379
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,128.8149142
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,129.4070038
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,129.6258045
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,130.0956686
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,133.2628945
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,134.6764526
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,133.0135423
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,129.3509299
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,124.1322982
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,119.5138188
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,117.1148873
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,115.6957174
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,113.0017274
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,111.237513
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,110.6970759
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,111.3600694
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,109.8826043
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,107.4103463
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,105.2914577
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,103.9025813
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,102.9300992
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,101.9060686
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.9391506
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.0801558
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.55669456
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.29241188
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.20700205
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,98.89897328
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.02056169
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.30634385
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.116083
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,101.9441573
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,101.6274368
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.8210186
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.27511
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.39768045
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.87910933
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.1220335
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.6011767
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,101.9681851
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,102.1796244
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,101.3904239
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.7332969
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.7069964
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.7055059
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.1856152
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.79124741
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.72998483
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.2127021
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.272354
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.0501577
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,99.9988556
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.3908543
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.6941208
South Africa,HOUSECOST,PRICEINCOME,IDX2015,NA,100.1243764
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,47.88315387
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,47.21161514
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,46.51037849
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,45.85121
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,47.06805441
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,49.59051478
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,54.91949237
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,64.13071853
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,71.51815555
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,76.98263155
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,81.80416298
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,88.17185166
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,93.77106302
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,99.95200427
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,104.3100308
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,108.3360955
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,111.653742
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,114.8714947
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,114.1879538
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,113.6076431
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,115.7392635
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,119.9863667
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,118.1981379
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,115.2654395
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,111.1780623
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,105.8279479
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,102.3067971
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.5674489
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,98.67773408
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,97.07718971
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,96.46949869
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,96.98446839
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,97.6754348
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,97.60221278
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,96.42052377
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,95.13934731
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,94.74689908
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,94.61773449
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,94.63822983
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,94.76857953
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,94.82660269
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,94.86880103
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,95.18833085
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,95.44421821
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,95.78796578
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,96.14015146
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,96.46274222
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,97.46634152
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,98.62296086
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,98.96548368
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,98.86784043
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,99.05965786
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,99.60342917
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.061634
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.1552461
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.1796907
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.751928
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.9124722
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.4340207
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.1635917
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.3721274
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.3697494
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,99.48257585
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,98.77698951
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,98.88710463
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,99.15554885
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,99.34611073
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,98.71798574
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,98.5713554
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,99.00012328
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,99.15258882
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,98.78121372
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,97.65818423
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,97.9324175
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,99.92017684
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.7832153
South Africa,HOUSECOST,PRICERENT,IDX2015,NA,100.7403848
South Africa,HOUSECOST,REAL,IDX2015,NA,65.06119018
South Africa,HOUSECOST,REAL,IDX2015,NA,63.29657191
South Africa,HOUSECOST,REAL,IDX2015,NA,64.26000385
South Africa,HOUSECOST,REAL,IDX2015,NA,67.15932513
South Africa,HOUSECOST,REAL,IDX2015,NA,70.73225648
South Africa,HOUSECOST,REAL,IDX2015,NA,74.76983581
South Africa,HOUSECOST,REAL,IDX2015,NA,75.5535204
South Africa,HOUSECOST,REAL,IDX2015,NA,77.4315804
South Africa,HOUSECOST,REAL,IDX2015,NA,74.74565098
South Africa,HOUSECOST,REAL,IDX2015,NA,72.58827106
South Africa,HOUSECOST,REAL,IDX2015,NA,80.51971561
South Africa,HOUSECOST,REAL,IDX2015,NA,82.24569875
South Africa,HOUSECOST,REAL,IDX2015,NA,77.52302929
South Africa,HOUSECOST,REAL,IDX2015,NA,82.06480081
South Africa,HOUSECOST,REAL,IDX2015,NA,83.37407797
South Africa,HOUSECOST,REAL,IDX2015,NA,85.19930606
South Africa,HOUSECOST,REAL,IDX2015,NA,86.05400508
South Africa,HOUSECOST,REAL,IDX2015,NA,90.64783121
South Africa,HOUSECOST,REAL,IDX2015,NA,90.39561384
South Africa,HOUSECOST,REAL,IDX2015,NA,92.30188925
South Africa,HOUSECOST,REAL,IDX2015,NA,88.03112113
South Africa,HOUSECOST,REAL,IDX2015,NA,90.26860724
South Africa,HOUSECOST,REAL,IDX2015,NA,90.13939156
South Africa,HOUSECOST,REAL,IDX2015,NA,90.30688874
South Africa,HOUSECOST,REAL,IDX2015,NA,87.39812473
South Africa,HOUSECOST,REAL,IDX2015,NA,85.72983129
South Africa,HOUSECOST,REAL,IDX2015,NA,89.24654497
South Africa,HOUSECOST,REAL,IDX2015,NA,88.49921536
South Africa,HOUSECOST,REAL,IDX2015,NA,90.92552209
South Africa,HOUSECOST,REAL,IDX2015,NA,87.6759142
South Africa,HOUSECOST,REAL,IDX2015,NA,92.96395662
South Africa,HOUSECOST,REAL,IDX2015,NA,94.89643476
South Africa,HOUSECOST,REAL,IDX2015,NA,91.35831308
South Africa,HOUSECOST,REAL,IDX2015,NA,93.0488404
South Africa,HOUSECOST,REAL,IDX2015,NA,90.70202047
South Africa,HOUSECOST,REAL,IDX2015,NA,88.33338432
South Africa,HOUSECOST,REAL,IDX2015,NA,86.68529547
South Africa,HOUSECOST,REAL,IDX2015,NA,83.14976049
South Africa,HOUSECOST,REAL,IDX2015,NA,81.66353535
South Africa,HOUSECOST,REAL,IDX2015,NA,83.56358094
South Africa,HOUSECOST,REAL,IDX2015,NA,81.58797713
South Africa,HOUSECOST,REAL,IDX2015,NA,81.56288765
South Africa,HOUSECOST,REAL,IDX2015,NA,80.03099976
South Africa,HOUSECOST,REAL,IDX2015,NA,77.76027521
South Africa,HOUSECOST,REAL,IDX2015,NA,75.64373011
South Africa,HOUSECOST,REAL,IDX2015,NA,72.97155252
South Africa,HOUSECOST,REAL,IDX2015,NA,71.55784605
South Africa,HOUSECOST,REAL,IDX2015,NA,70.10442018
South Africa,HOUSECOST,REAL,IDX2015,NA,71.84954247
South Africa,HOUSECOST,REAL,IDX2015,NA,70.38981585
South Africa,HOUSECOST,REAL,IDX2015,NA,67.44873237
South Africa,HOUSECOST,REAL,IDX2015,NA,68.43169218
South Africa,HOUSECOST,REAL,IDX2015,NA,69.34779104
South Africa,HOUSECOST,REAL,IDX2015,NA,69.48307216
South Africa,HOUSECOST,REAL,IDX2015,NA,68.84682006
South Africa,HOUSECOST,REAL,IDX2015,NA,69.45409702
South Africa,HOUSECOST,REAL,IDX2015,NA,68.22386728
South Africa,HOUSECOST,REAL,IDX2015,NA,70.36858123
South Africa,HOUSECOST,REAL,IDX2015,NA,75.17194342
South Africa,HOUSECOST,REAL,IDX2015,NA,78.82976286
South Africa,HOUSECOST,REAL,IDX2015,NA,81.99916902
South Africa,HOUSECOST,REAL,IDX2015,NA,87.04709326
South Africa,HOUSECOST,REAL,IDX2015,NA,89.17143026
South Africa,HOUSECOST,REAL,IDX2015,NA,90.79593434
South Africa,HOUSECOST,REAL,IDX2015,NA,93.47741048
South Africa,HOUSECOST,REAL,IDX2015,NA,90.99990218
South Africa,HOUSECOST,REAL,IDX2015,NA,91.69938736
South Africa,HOUSECOST,REAL,IDX2015,NA,88.82675134
South Africa,HOUSECOST,REAL,IDX2015,NA,92.45657862
South Africa,HOUSECOST,REAL,IDX2015,NA,95.95235163
South Africa,HOUSECOST,REAL,IDX2015,NA,98.82210335
South Africa,HOUSECOST,REAL,IDX2015,NA,101.4740744
South Africa,HOUSECOST,REAL,IDX2015,NA,101.1498794
South Africa,HOUSECOST,REAL,IDX2015,NA,98.14091011
South Africa,HOUSECOST,REAL,IDX2015,NA,93.02095404
South Africa,HOUSECOST,REAL,IDX2015,NA,87.99887221
South Africa,HOUSECOST,REAL,IDX2015,NA,81.04117971
South Africa,HOUSECOST,REAL,IDX2015,NA,76.52387254
South Africa,HOUSECOST,REAL,IDX2015,NA,73.32583096
South Africa,HOUSECOST,REAL,IDX2015,NA,69.57415688
South Africa,HOUSECOST,REAL,IDX2015,NA,64.64256092
South Africa,HOUSECOST,REAL,IDX2015,NA,60.80367738
South Africa,HOUSECOST,REAL,IDX2015,NA,58.78468077
South Africa,HOUSECOST,REAL,IDX2015,NA,57.55700217
South Africa,HOUSECOST,REAL,IDX2015,NA,57.23441593
South Africa,HOUSECOST,REAL,IDX2015,NA,57.76065811
South Africa,HOUSECOST,REAL,IDX2015,NA,57.15659443
South Africa,HOUSECOST,REAL,IDX2015,NA,58.34472267
South Africa,HOUSECOST,REAL,IDX2015,NA,58.05935063
South Africa,HOUSECOST,REAL,IDX2015,NA,57.64438226
South Africa,HOUSECOST,REAL,IDX2015,NA,57.75557346
South Africa,HOUSECOST,REAL,IDX2015,NA,57.21673038
South Africa,HOUSECOST,REAL,IDX2015,NA,56.99101869
South Africa,HOUSECOST,REAL,IDX2015,NA,57.45797739
South Africa,HOUSECOST,REAL,IDX2015,NA,57.27725402
South Africa,HOUSECOST,REAL,IDX2015,NA,55.95307506
South Africa,HOUSECOST,REAL,IDX2015,NA,55.96032895
South Africa,HOUSECOST,REAL,IDX2015,NA,56.16123957
South Africa,HOUSECOST,REAL,IDX2015,NA,55.41645224
South Africa,HOUSECOST,REAL,IDX2015,NA,55.16006719
South Africa,HOUSECOST,REAL,IDX2015,NA,54.09957602
South Africa,HOUSECOST,REAL,IDX2015,NA,53.97669861
South Africa,HOUSECOST,REAL,IDX2015,NA,54.240164
South Africa,HOUSECOST,REAL,IDX2015,NA,54.56784644
South Africa,HOUSECOST,REAL,IDX2015,NA,52.29443695
South Africa,HOUSECOST,REAL,IDX2015,NA,49.50505014
South Africa,HOUSECOST,REAL,IDX2015,NA,47.36420351
South Africa,HOUSECOST,REAL,IDX2015,NA,47.67225489
South Africa,HOUSECOST,REAL,IDX2015,NA,47.30431697
South Africa,HOUSECOST,REAL,IDX2015,NA,46.863133
South Africa,HOUSECOST,REAL,IDX2015,NA,46.9692214
South Africa,HOUSECOST,REAL,IDX2015,NA,46.67906115
South Africa,HOUSECOST,REAL,IDX2015,NA,46.68492241
South Africa,HOUSECOST,REAL,IDX2015,NA,47.27261605
South Africa,HOUSECOST,REAL,IDX2015,NA,47.43726761
South Africa,HOUSECOST,REAL,IDX2015,NA,47.03869024
South Africa,HOUSECOST,REAL,IDX2015,NA,47.24408109
South Africa,HOUSECOST,REAL,IDX2015,NA,46.85563282
South Africa,HOUSECOST,REAL,IDX2015,NA,46.97515994
South Africa,HOUSECOST,REAL,IDX2015,NA,46.47660989
South Africa,HOUSECOST,REAL,IDX2015,NA,46.59145002
South Africa,HOUSECOST,REAL,IDX2015,NA,45.82487163
South Africa,HOUSECOST,REAL,IDX2015,NA,45.10309554
South Africa,HOUSECOST,REAL,IDX2015,NA,43.7209684
South Africa,HOUSECOST,REAL,IDX2015,NA,43.78329111
South Africa,HOUSECOST,REAL,IDX2015,NA,44.32125238
South Africa,HOUSECOST,REAL,IDX2015,NA,46.06515468
South Africa,HOUSECOST,REAL,IDX2015,NA,47.19783063
South Africa,HOUSECOST,REAL,IDX2015,NA,48.7147527
South Africa,HOUSECOST,REAL,IDX2015,NA,48.47362013
South Africa,HOUSECOST,REAL,IDX2015,NA,48.38856958
South Africa,HOUSECOST,REAL,IDX2015,NA,47.78519137
South Africa,HOUSECOST,REAL,IDX2015,NA,46.93961727
South Africa,HOUSECOST,REAL,IDX2015,NA,47.18515454
South Africa,HOUSECOST,REAL,IDX2015,NA,46.92544374
South Africa,HOUSECOST,REAL,IDX2015,NA,47.74305887
South Africa,HOUSECOST,REAL,IDX2015,NA,49.33811929
South Africa,HOUSECOST,REAL,IDX2015,NA,50.17978044
South Africa,HOUSECOST,REAL,IDX2015,NA,51.49710119
South Africa,HOUSECOST,REAL,IDX2015,NA,53.09470568
South Africa,HOUSECOST,REAL,IDX2015,NA,52.43622594
South Africa,HOUSECOST,REAL,IDX2015,NA,52.1012429
South Africa,HOUSECOST,REAL,IDX2015,NA,55.85317599
South Africa,HOUSECOST,REAL,IDX2015,NA,56.63803235
South Africa,HOUSECOST,REAL,IDX2015,NA,56.11118435
South Africa,HOUSECOST,REAL,IDX2015,NA,55.95289853
South Africa,HOUSECOST,REAL,IDX2015,NA,56.36381141
South Africa,HOUSECOST,REAL,IDX2015,NA,57.31596738
